"default_profile","default_profile_image","tweets_like_by_user","followers_count","geo_enabled","verified","account_age_days","account_type","has_description","has_lang","has_background_image_url"
"TRUE","FALSE",1067,5,"TRUE","FALSE",3383,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2454,211,"TRUE","FALSE",2832,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3911,359571,"TRUE","TRUE",4327,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2140,431,"FALSE","FALSE",3291,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6117,43,"TRUE","FALSE",1690,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",2224,18,"FALSE","FALSE",3470,"bot","TRUE","TRUE","TRUE"
"TRUE","TRUE",10,12,"FALSE","FALSE",3219,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",1248,19,"FALSE","FALSE",1245,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",42293,110,"FALSE","FALSE",4187,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",79392,698,"FALSE","FALSE",4062,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",39051,431,"TRUE","FALSE",2990,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1546,7,"FALSE","FALSE",1748,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",213,16,"FALSE","FALSE",3291,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1480,1759079,"TRUE","TRUE",3900,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",276,12,"FALSE","FALSE",3004,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",6067,167482,"TRUE","TRUE",4469,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",24,14,"FALSE","FALSE",3862,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",176922,911,"FALSE","FALSE",3295,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",6383,1714,"FALSE","FALSE",3853,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18,20843,"TRUE","TRUE",3437,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",89,14,"FALSE","FALSE",3990,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",3315,7043,"TRUE","FALSE",3279,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1026,3138,"TRUE","TRUE",3416,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2033,654363,"TRUE","TRUE",3678,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",131016,607,"FALSE","FALSE",4209,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",13,28765042,"TRUE","TRUE",4948,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",51330,139,"FALSE","FALSE",2122,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",17944,1869156,"FALSE","FALSE",4000,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",278,903659,"TRUE","FALSE",3854,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",754,423908,"TRUE","TRUE",3436,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1410,7,"FALSE","FALSE",3299,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",10294,7924,"TRUE","TRUE",4194,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",12088,1537,"TRUE","TRUE",3954,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",601,28,"FALSE","FALSE",2655,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1024,18,"TRUE","FALSE",2294,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",2596,20,"FALSE","FALSE",1881,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",19,0,"FALSE","FALSE",1250,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",11825,307,"FALSE","FALSE",1834,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",4959,1384,"TRUE","FALSE",3036,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1617,675855,"TRUE","TRUE",3888,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",225,122489,"FALSE","TRUE",3843,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",30,39,"FALSE","FALSE",1974,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",9538,1481832,"TRUE","TRUE",3174,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",19530,2370,"FALSE","FALSE",4899,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9151,12679,"TRUE","FALSE",4036,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",78,140617,"FALSE","FALSE",3771,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",157,736639,"FALSE","TRUE",3538,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",2296,1633,"TRUE","FALSE",3793,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",78053,6,"TRUE","FALSE",2713,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",196768,234845,"FALSE","TRUE",3965,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",21076,190834,"TRUE","TRUE",3526,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",788,13089,"TRUE","TRUE",4897,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7265,66024,"FALSE","TRUE",3176,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2,2,"FALSE","FALSE",651,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",50280,1725,"FALSE","FALSE",3794,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",193,84,"FALSE","FALSE",1247,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",459,1641062,"TRUE","TRUE",2874,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2422,414,"TRUE","FALSE",2408,"human","TRUE","TRUE","TRUE"
"FALSE","TRUE",350,23,"FALSE","FALSE",2475,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",30598,1203,"FALSE","FALSE",1958,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",606,451,"FALSE","FALSE",4144,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",60,21,"FALSE","FALSE",2453,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",131,6822291,"TRUE","TRUE",4072,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9,148,"FALSE","FALSE",777,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2284,15,"TRUE","FALSE",2798,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",16221,1287,"FALSE","FALSE",4017,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15148,1712757,"TRUE","TRUE",4093,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",551,805,"TRUE","FALSE",4246,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3814,471,"TRUE","FALSE",3987,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7729,292,"FALSE","FALSE",3115,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",559,644269,"TRUE","TRUE",3144,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5807,304,"TRUE","FALSE",4209,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",12084,108,"FALSE","FALSE",3436,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",13831,13443,"TRUE","TRUE",3842,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2251,29,"FALSE","FALSE",3479,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",362,122,"FALSE","FALSE",1124,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",29739,558,"TRUE","FALSE",4444,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9559,385,"FALSE","FALSE",1176,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",111916,394,"TRUE","FALSE",1854,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18364,2711526,"FALSE","FALSE",3992,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",539,313,"FALSE","FALSE",3443,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",11807,395532,"TRUE","FALSE",3783,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2285,22,"FALSE","FALSE",3528,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",81,215,"TRUE","FALSE",2715,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1373,45,"FALSE","FALSE",4278,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2313,15,"FALSE","FALSE",2859,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",6351,2728,"TRUE","FALSE",4361,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1173,7,"TRUE","FALSE",3486,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1343,5,"FALSE","FALSE",3903,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",9860,248707,"TRUE","TRUE",4278,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",91,63,"TRUE","FALSE",1867,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",419,3,"FALSE","FALSE",4095,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",346,0,"FALSE","FALSE",1412,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",11735,41,"TRUE","FALSE",3380,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1253,3,"FALSE","FALSE",1330,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",52063,400,"TRUE","FALSE",1386,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",346,162123,"FALSE","FALSE",2575,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",356,20,"FALSE","FALSE",2808,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",8198,1166,"FALSE","FALSE",2532,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1342,4,"FALSE","FALSE",1486,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",698,1932701,"TRUE","TRUE",2548,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",22055,13433,"TRUE","TRUE",4444,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",8677,434,"FALSE","FALSE",4131,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",0,2,"FALSE","FALSE",1852,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",270,603,"TRUE","FALSE",3817,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3382,685,"TRUE","FALSE",4194,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",162,1162488,"TRUE","TRUE",3472,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",119,45239,"TRUE","FALSE",4101,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",30893,518,"TRUE","FALSE",3571,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8350,36940,"TRUE","TRUE",4216,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",181,9,"FALSE","FALSE",2951,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",55374,3055,"FALSE","FALSE",3052,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",14091,768,"TRUE","FALSE",4289,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7130,5296,"TRUE","TRUE",4037,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",21,2288887,"FALSE","FALSE",4049,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",682,251,"FALSE","FALSE",3798,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2160,40325,"TRUE","TRUE",3754,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",25985,89980,"TRUE","FALSE",2258,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",20872,100,"FALSE","FALSE",1129,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",0,5,"FALSE","FALSE",879,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",10469,248,"TRUE","FALSE",1473,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",2190,19,"FALSE","FALSE",3752,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",24,0,"FALSE","FALSE",1272,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",1332,6,"FALSE","FALSE",1463,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",56058,9005,"FALSE","FALSE",2444,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",591,28,"FALSE","FALSE",2225,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",6482,165,"TRUE","FALSE",861,"human","TRUE","FALSE","FALSE"
"FALSE","FALSE",0,14682263,"TRUE","TRUE",3799,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",249,76860,"TRUE","FALSE",3051,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",17873,7747,"TRUE","FALSE",3285,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9891,1534773,"TRUE","TRUE",3546,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",42,83,"TRUE","FALSE",3183,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",23718,1101,"TRUE","FALSE",3310,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",325,10,"FALSE","FALSE",2437,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",2203,41,"TRUE","FALSE",3156,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",264,217,"TRUE","FALSE",3376,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2438,65,"FALSE","FALSE",3261,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1421,51,"FALSE","FALSE",4269,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",96,11,"FALSE","FALSE",2919,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",85086,1194,"TRUE","FALSE",4012,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",325,1741,"FALSE","TRUE",4174,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",865,23,"FALSE","FALSE",4182,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1750,45,"FALSE","FALSE",895,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",15814,22348,"TRUE","TRUE",4278,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2377,11,"FALSE","FALSE",3002,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",22281,55381,"TRUE","TRUE",3666,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",84879,360658,"TRUE","TRUE",4139,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2,16,"FALSE","FALSE",559,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",589,600,"FALSE","FALSE",3735,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",12746,626,"TRUE","FALSE",3671,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",65,795,"FALSE","FALSE",1739,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",156,5,"TRUE","FALSE",3742,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",17494,1364,"TRUE","FALSE",3146,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",567,2,"FALSE","FALSE",3371,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",8175,1635,"TRUE","FALSE",3435,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",344,56,"TRUE","FALSE",4136,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",40,1,"FALSE","FALSE",1155,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",2635,1119,"FALSE","FALSE",3933,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",573,5,"FALSE","FALSE",3667,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",3110,301,"FALSE","FALSE",4007,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",35053,1436,"TRUE","FALSE",3825,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",4633,1680,"FALSE","TRUE",3364,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1708,211802,"TRUE","TRUE",3787,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1972,3,"FALSE","FALSE",3266,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",0,702372,"TRUE","TRUE",4158,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",10,410454,"FALSE","TRUE",2898,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2414,423,"FALSE","FALSE",2651,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",8065,371,"TRUE","FALSE",3079,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",33391,1800047,"TRUE","TRUE",3089,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1500,123593,"TRUE","TRUE",4096,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1235,8,"FALSE","FALSE",1462,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",16,15511,"FALSE","FALSE",3392,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",16476,169,"TRUE","FALSE",3193,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1289,154500,"TRUE","TRUE",4401,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",30175,245,"TRUE","FALSE",4209,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",184,237,"TRUE","FALSE",4153,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",41244,1573,"TRUE","FALSE",2782,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1180,12,"FALSE","FALSE",916,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",277,23,"TRUE","FALSE",2507,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",47,631,"FALSE","FALSE",2071,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",38892,2760,"FALSE","FALSE",1731,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",10560,12186,"TRUE","TRUE",4034,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",25959,935,"FALSE","FALSE",4177,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",591,199,"TRUE","FALSE",963,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",5780,668,"TRUE","FALSE",2572,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,1,"FALSE","FALSE",663,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",102,50952,"FALSE","TRUE",3724,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1,797799,"FALSE","TRUE",4159,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",33987,1439,"FALSE","FALSE",4142,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9,7,"FALSE","FALSE",3653,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",38,122,"TRUE","FALSE",4148,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5861,773,"FALSE","FALSE",3050,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1486,18229,"TRUE","TRUE",3096,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",17499,597,"FALSE","FALSE",2909,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",153,1642639,"TRUE","TRUE",4018,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",8290,402003,"FALSE","TRUE",4057,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3067,256,"TRUE","FALSE",3082,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",54683,23166,"FALSE","TRUE",4194,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1596,7,"TRUE","FALSE",2744,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",35870,434,"TRUE","FALSE",4124,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2418,182,"FALSE","FALSE",3046,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",762,31,"TRUE","FALSE",1308,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1330,6,"FALSE","FALSE",1446,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",812,27,"FALSE","FALSE",4078,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",11852,190,"TRUE","FALSE",4176,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",148,0,"FALSE","FALSE",1359,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",527,84,"FALSE","FALSE",3339,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",37052,6059,"FALSE","FALSE",4444,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",133836,368443,"TRUE","TRUE",4138,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",47186,1393,"TRUE","FALSE",4221,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2477,12,"FALSE","FALSE",3729,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",10038,85599,"FALSE","FALSE",4017,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1141,188816,"TRUE","FALSE",3540,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",22737,330,"TRUE","FALSE",2900,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",59133,736,"TRUE","FALSE",3759,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",238,7,"FALSE","FALSE",2752,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",317,18,"FALSE","FALSE",2837,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",14608,1552135,"TRUE","TRUE",4126,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2280,119,"TRUE","FALSE",3955,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",937,2877,"FALSE","TRUE",4510,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",248606,1791,"TRUE","FALSE",2401,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2591,66,"FALSE","FALSE",2043,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",59066,160,"TRUE","FALSE",1544,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",2894,84277,"FALSE","TRUE",4226,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",143,5,"FALSE","FALSE",2989,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",127,342,"FALSE","FALSE",1739,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",30715,55,"FALSE","FALSE",931,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6429,4,"FALSE","FALSE",872,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",1523,46,"FALSE","FALSE",809,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",10593,1124901,"TRUE","TRUE",3926,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6530,383,"FALSE","FALSE",911,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",12558,6417,"TRUE","TRUE",4164,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",36583,164,"FALSE","FALSE",3691,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1736,191,"FALSE","FALSE",2893,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",5178,19161,"FALSE","TRUE",3358,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",79,0,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",1776,683,"TRUE","FALSE",2829,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",8,0,"FALSE","FALSE",1902,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",3345,1342,"TRUE","FALSE",3055,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",306,11,"FALSE","FALSE",3872,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",65726,285,"TRUE","FALSE",2828,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1823,626,"TRUE","FALSE",2924,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5434,17049,"TRUE","FALSE",3183,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",35708,390578,"FALSE","TRUE",3897,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",49808,3150,"TRUE","FALSE",3420,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",321,37,"FALSE","FALSE",2107,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",591,154,"FALSE","FALSE",4025,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1176,395,"TRUE","FALSE",2739,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",881,26,"TRUE","FALSE",3777,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1884,53,"FALSE","FALSE",4289,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",151,11,"TRUE","FALSE",2133,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",17118,996,"TRUE","FALSE",2539,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",92,15,"FALSE","FALSE",3290,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",37,1034365,"FALSE","FALSE",3544,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",5549,132,"TRUE","FALSE",2983,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7825,959,"TRUE","FALSE",2129,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",24282,28719,"TRUE","FALSE",3291,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18635,506,"TRUE","FALSE",2487,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",549,12760,"TRUE","TRUE",4359,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",127426,4064,"TRUE","FALSE",3303,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9232,10459,"TRUE","FALSE",1372,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",5539,1045,"TRUE","FALSE",1448,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",6,4,"FALSE","FALSE",1442,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",80857,510,"TRUE","FALSE",3131,"human","TRUE","FALSE","TRUE"
"TRUE","FALSE",2778,45,"FALSE","FALSE",1320,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",93515,423,"TRUE","FALSE",3098,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",222,15,"FALSE","FALSE",2630,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",206,23,"FALSE","FALSE",2523,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",12228,27379,"FALSE","FALSE",2689,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",396,78549,"TRUE","TRUE",4112,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2194,1726,"FALSE","TRUE",3345,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2379,4,"FALSE","FALSE",1298,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",1159,38,"FALSE","FALSE",2629,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",4677,367,"TRUE","FALSE",3601,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9410,1186,"FALSE","FALSE",2451,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3144,319,"TRUE","FALSE",4160,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1000,190,"TRUE","FALSE",839,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",80,4,"FALSE","FALSE",2373,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",5748,241,"TRUE","FALSE",4182,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",20887,20897,"TRUE","FALSE",4523,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",10924,157132,"FALSE","FALSE",2410,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",22,30,"FALSE","FALSE",3001,"bot","FALSE","FALSE","TRUE"
